username,comment,total_like,total_reply,is_reply,reply_to,parent_comment
jokal_kalalo,Mantp 👏👏👏,0,0,0,,
daengkecil_11,02❤️,0,0,0,,
clak21,Prabowo Gibran juara ❤️🔥✌️,0,0,0,,
ghofir04,❤️,0,0,0,,
shellafrnd_,😍✌✌,0,0,0,,
baweellussy_jiyoung,🤍🤍🤍💙💙💙💙💙💙💙🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍💙🤍💙💙,0,0,0,,
andreandrianoo,TUAMA 🔥🔥🔥,0,0,0,,
niamappanganro023,BPK 😍❤️,0,0,0,,
reshan16__,✌️✌️✌️,0,0,0,,
muhammaddedieee,Aku semakin yakin dukung anis imin,129,69,0,,
muhammaddedieee,@muhammaddedieee jadi pawang angin 💨😂,365,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
z.mayrisya,@muhammaddedieee Putaran pertama si slepet tumbang😂,8,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,"@mayrisya17 ku kira slepet suhu, ternyata cupu slepet slebeewww",11,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
z.mayrisya,"@muhammaddedieee wkwkwkwkw... Slepet Anies, sorry yeee... 😂😂",3,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
rian.adsptra_,@muhammaddedieee awas di slepet😮😮😮,3,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,@rianadsptra_ eitz ga kena 🤪,2,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
arrwb_,@muhammaddedieee pilihen presiden rohingya,4,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,@alexs_nakata duta angin,2,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
pradiskaf,@muhammaddedieee wkwkwk hampir saja 😂,2,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
dvinahptry,@muhammaddedieee salah lapak 😆,1,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
murni.wonosobo,@muhammaddedieee Biar punya KTP angiinn 🤣🤣🤣,1,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,@murni.wonosobo gaib dong 😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
riynddaa,@muhammaddedieee ahahhahhaha hampir kenak.bangsatkan anda 😂😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
the_riel_12,"@muhammaddedieee terserah anda aja ya, gaada yang peduli anda milih siapapun, bukan orang penting anda😂😂😂",1,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
itmebayu,"@muhammaddedieee minimal kalo bagi"" makanan jangan mie lah😂🙌",0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
andriigunawannn,@muhammaddedieee grup lawak🤣,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
khns_hmira,@muhammaddedieee gombal mukiyo😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,@the_riel_12123 sengkunis julukan baru 😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
the_riel_12,@muhammaddedieee makin yakin gua kalo pendukung Anis tuh SDM nya rendah awoakwo😂,1,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,"@the_riel_12123 bukan rendah, tapi tukang fitnah 😂",0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
the_riel_12,@muhammaddedieee ya 100 buat anda,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
novi_opie88,@muhammaddedieee di singkat jadi amis 😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
herdy90an,@muhammaddedieee pikir ulang,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
leeaieny4,@muhammaddedieee lebih tepat nya avatar karna dia ngatur sngin dan air hujan😂😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
almaria_alfianty,@muhammaddedieee lu ga diajak tong,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
fitriarin.15,@muhammaddedieee ati2 kencing manis kebanyakan makan yg manis2 yak 😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
ronationomsimaremare,@muhammaddedieee artis gk ada yg dukung amin,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
nabuk_song,"@muhammaddedieee klu anis jadi presiden ada penambahan mentri ,yaitu mentri pengendalian angin,hujan,puting beliyung",0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
_rizkyutama,@muhammaddedieee dukung jadi rakyat,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,@jhniis dan mentri kosa kata,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
anandalusiana,@muhammaddedieee pawang presiden Rohingnya kali bang 🤣,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
nadiawtt,@muhammaddedieee jd rt di desaku,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
wdl_ltr,"@muhammaddedieee gk punya tv liat rekam jejak digital ya ngab?😂bgaimna tdk punya etika mnghianati dn tdk ada trimksh,yaaahh klo tdk brtrimksh mnimal tdk trlu mnghina dn mnjatuhkan",0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
bennyhan88,@muhammaddedieee amin1 .cerdas yg lain linglung,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
bundawahyu2182,@muhammaddedieee angin nggak ada ktp 😂😂😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
imperialmode77,@muhammaddedieee malu maluin pendukung amin lu,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,@imperialmode77 kenyataan pendukung anis suka hoax,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
imperialmode77,@muhammaddedieee kayak lu,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
fepbriii__,@muhammaddedieee  pawang hujan mbak rara pawang angin anis🤣🤣🤣,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
bonanzagolld,@muhammaddedieee jadi ketua RT,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,@bonanzagolld anis itu singkatan Amien rais versi sekarang,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
agung_sriono24,@muhammaddedieee pret,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,Buzzer anis panas kalungan kulkas ae,1,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
agung_sriono24,@muhammaddedieee cuk ..maaf saya ke gocek😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
vta3625,@muhammaddedieee ronghiya 😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
intanfebriiayu,@muhammaddedieee salah server lo masuk sini,1,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,@intanfebriiayu maksudnya?,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
ifhaali,@muhammaddedieee angin ga punya ktp 😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
aji_soow,@muhammaddedieee hey hey bacot ..komen di postingan pilihanmu aja bung .,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
dunia_fana18,@muhammaddedieee kamu pawang cebong😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,"@aji_soow siap slepet, kita kawal nomor 2 satu putaran",0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
fendra.ja,@muhammaddedieee jadi ketua rt,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,@fendra_okalan ketinggian,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
selvieritha,@muhammaddedieee periksa dl anginnya> dah ada KTP bloom😂😂😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
kertarahayuvibes,@muhammaddedieee kasian .belum dapat pencerahan,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
febry_1220,@muhammaddedieee pasti bakal ngurusin angin yang belum ada ktp hehe😂😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
mikeudwiagista_,@muhammaddedieee 🤣,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
milarhyyu,@muhammaddedieee Yakinnn😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
fa788da,"@muhammaddedieee ingat sama parkiran air , sekarang musim hujan pasti susah ngatur parkirnya 😂",0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
ifha_syah,@muhammaddedieee slepet😂😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
otonglenong33,"@muhammaddedieee ,,,Muke lu yg kaya angin',,, dasar rombongan Jongkok lu 😂😂😂",0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,@otonglenong33 01 gblk,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
otonglenong33,"@muhammaddedieee ,,ia Tolol 😂",0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
uttiqr_,@muhammaddedieee istighfar,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
akagami_3d2y,@muhammaddedieee sedikit lagi aku terpancing bang 😢,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,@espyan_97 ampun bang 😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
kz_agn,@muhammaddedieee 😂😂😂😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
muhammaddedieee,@amorafricilia sama salam prawan 😂,0,0,1,muhammaddedieee,Aku semakin yakin dukung anis imin
galuhp667,AMIN SATU PUTARAN...AAMIIN,0,0,0,,
setiabella_ysf,😍😍,0,0,0,,
ajayfalikan,Hidup pak Prabowo,19,0,0,,
_the.ria1111_,🫰🫰🫰,0,0,0,,
te_logodok,SOORRYY YEEE🗿,0,0,0,,
_prdiynsh30,"All in Prabowo Gibran 🙌,🙌",0,0,0,,
giyas_may,All in Prabowo ❤️🔥,0,0,0,,
vickersulag6,Torang Deng tuama ✌️🌹🌹,0,0,0,,
anastasyanabilahdiva,🔥🙌 Prabowo,0,0,0,,
abanganda1,Gas,0,0,0,,
royswongkar,🔥,0,0,0,,
elisaliza987,Prabowo-Gibran❤️❤️,0,0,0,,
don_caberes,@fero_walandouw Torang deng @prabowo . #1PUTARAN JO,13,0,0,,
harrrrr_18,The best bang @fero_walandouw ✌️,0,0,0,,
endrajul,✌️🔥🔥🔥🔥,0,0,0,,
herryanto_rey,All in❤️❤️❤️❤️,0,0,0,,
zio_damai,Orang bijak pilih pak Prabowo 😍✌️,0,0,0,,
suhairia87,Pak Prabowo terbaik ❤️❤️❤️❤️❤️,0,0,0,,
nurlismeuko,Sehat selalu semuanya bersama Prabowo Gibran...,0,0,0,,
fadlyansyah_setiawan,🔥😍,0,0,0,,
ridwanalvaro_12,Keren lu bang 🔥👏,38,0,0,,
whd1414_,ok gas,0,0,0,,
_moccacino24,Gemoyyyy 🫰,0,0,0,,
varachands,❤️,0,0,0,,
ngahnik1904,2,0,0,0,,
prince_sana07,Jangan lupa pilih no 02 untuk indonesia lebih maju❤️,0,0,0,,
lindataroreh,🔥🔥🔥,0,0,0,,
kaenuaperta,👆✌️👆✌️✌️✌️👆✌️✌️✌️👆✌️✌️✌️✌️✌️👆✌️✌️✌️,0,0,0,,
sitiumi521,Mantap KA vero🔥🔥🔥🔥,0,0,0,,
siti_bunda_abiyan,All in prabowo gibran😍😍✌🏻,0,0,0,,
aniez_ardiyan,🤘🏻🤘🏻🤘🏻,4,1,0,,
dedi_mulyadi5,@aniez_ardiyan ✌,1,0,1,aniez_ardiyan,🤘🏻🤘🏻🤘🏻
fikadwiastri,❤️❤️prabow,0,0,0,,
mahmudah9233,Pilihan yang tepat Abang ganteng😂,0,0,0,,
mlnzfd,❤️❤️❤️,0,0,0,,
rahman160797,so sehat ngana ver,0,0,0,,
jerry.sakul.90,TUAMA KAKAS🙏,0,0,0,,
kokom_274,🔥🔥✌️kereeennnn,0,0,0,,
maaz_toha,Tap 🔥,0,0,0,,
yuliaagus834,Duh babang kita makin sehati aja nih 😍,0,0,0,,
erick.santoso.3785,Daerah rumah saya idola ku😍,0,0,0,,
reigenpodungsigarlaki,"Mantap tuama"" Minahasa ✨💪👍🏻👍🏻",0,0,0,,
elda_setia,Pengen banget foto sama bang @fero_walandouw 😍😍,0,0,0,,
yudiindowahyu,Allah sudah takdir kan presiden 2024 A.M.I.N,2,2,0,,
xssrlwy,"@yudiindowahyu salah lapak, suka banget nyampah ni pendukung 01",0,0,1,yudiindowahyu,Allah sudah takdir kan presiden 2024 A.M.I.N
marchya_dhannz,I yayat U santi 🔥,0,0,0,,
im_arkaa,02 🔥🔥🔥,0,0,0,,
komarudin6734,❤️,0,0,0,,
amiraainun567,prabowo😍🔥,0,0,0,,
nanriandhani,Yes fero👏,0,0,0,,
inayawinner,Ini yg dijagain pricil trus putus y,0,0,0,,
sagutumang_22,❤️❤️❤️❤️🔥🔥🔥🔥🙌🙌🙌🙌🙌,0,0,0,,
irmakhoeriah,All in pak Prabowo,0,0,0,,
apandnan,🔥🔥,0,0,0,,
_itsgionanie_2511,Ogah ach product orba so pasti Gama,2,1,0,,
imelnra,@giovanie_2511 okeb,2,0,1,_itsgionanie_2511,Ogah ach product orba so pasti Gama
fembrayy,Iyo dang Tuama😂🔥🔥,0,0,0,,
blueradeca,🔥🔥🔥🔥🔥🔥🔥,0,0,0,,
james.paulus.7,"Da pake bahasa apa ini Tuama,Tombulu ato Tonsea?😁😁🙏",0,0,0,,
noviardiantiiii,Mantap Bg fero🙌.. All in Prabowo Gibran ✌️🫡,0,0,0,,
_hellow.wn_,✌️😎,0,0,0,,
fun_budi,🙏😀👍🏻,0,0,0,,
amranggurs,"Bapak Prabowo dan Gibran yg terbaik .😍 mas Fero walandouw, ganteng banget penuh pesona 😍",0,0,0,,
nadadila82,Kreen bang Fero✌️,0,0,0,,
reyenx_,🙌👏,0,0,0,,
heprrirewel138,😍,0,0,0,,
rositaputri_04,Kalo soal pa Prabowo pasti saya like ❤️,893,3,0,,
julian_muhammd,@rositaputri_04 sama doakan terus kaka,3,0,1,rositaputri_04,Kalo soal pa Prabowo pasti saya like ❤️
kz_agn,@rositaputri_04 Kaka juga saya like...😍,1,0,1,rositaputri_04,Kalo soal pa Prabowo pasti saya like ❤️
dianyaanda,@rositaputri_04  gara gara sembako d 90 detik terakhir 😂 jagn mau dbodohin 😂,1,0,1,rositaputri_04,Kalo soal pa Prabowo pasti saya like ❤️
qreynbcdefghijk,❤️❤️❤️❤️,0,0,0,,
skyiwan8,Kasih makan pas pemilu aja?,0,0,0,,
teddymanangka,Gassss,0,0,0,,
ardelianinda,😍❤️🙌,0,0,0,,
ichaaadjafar,😂😂😂😂,0,0,0,,
dayakbenny,Sukses Bismmillahirohmannirohim Al Fatihah,1,0,0,,
dewi.aminah185,Wah mas fero all in prabowo gibran ✌️✌️,0,0,0,,
mr_anthonie,𝙈𝙖𝙣𝙩𝙖𝙖𝙖𝙖𝙖𝙖𝙥 𝙩𝙖𝙥𝙚 𝘽𝙤𝙤𝙤𝙤𝙤𝙨𝙨𝙨𝙨𝙨𝙨𝙨👏👏,0,0,0,,
sridewililani,Gw malah sibuk cari mayorteddy😌😌,0,0,0,,
antonius_soedjono,🔥,6,0,0,,
nonayhanti136,Orang cerdas pilih Ganjar Pranowo,0,2,0,,
mangarya.aa_,@nonayhanti136 cerdas otak batu,0,0,1,nonayhanti136,Orang cerdas pilih Ganjar Pranowo
xssrlwy,@nonayhanti136 jadi admin slot,0,0,1,nonayhanti136,Orang cerdas pilih Ganjar Pranowo
dsriana_sari,👏👏👏,0,0,0,,
ciplie_822,"Terimakasih sudah mau berkunjung ke daerah kami mas@fero_walandouw,bpk@prabowo, @zarhendrik, chep @bobonsantoso",4,0,0,,
rusanti_kfbh,✌🏼❤️,0,0,0,,
williamkaunang,"TUAMA 🔥
Prabowo Presiden 2024 🇮🇩",407,1,0,,
jannasoekasah.joesoef,👏👏👏👏👏,9,0,0,,
zarhendrik,✌🏻✌🏻✌🏻,30,0,0,,
trivovan12,Prabowo gibran,5,0,0,,
miftahul448jannah,Kereeen 👌 bang fero,20,4,0,,
sriyatun_2375,@miftahul448jannah mantap bang Fero & Pak Prabowo Subiyanto semangat memajukan rakyat Indonesia makmur sejahtera 😍😍😍,2,0,1,miftahul448jannah,Kereeen 👌 bang fero
miftahul448jannah,@villatun5 ya donk harus ttep smangat 💪💪 pemilihan kn tinggal beberapa bulan lagi😍😍,1,0,1,miftahul448jannah,Kereeen 👌 bang fero
sriyatun_2375,"@miftahul448jannah bener bund semangat,bunda jga sama piliha aku y 🤭😂",1,0,1,miftahul448jannah,Kereeen 👌 bang fero
miftahul448jannah,@villatun5 ya 😂😂😂 aq dach pilih pak Wowo disini,0,0,1,miftahul448jannah,Kereeen 👌 bang fero
charolinelzr,✌️✌️✌️✌️✌️✌️✌️✌️,0,0,0,,
sulasmita,Pak gemoy😍❤️❤️❤️,25,0,0,,
deby_prnmsr512,❤️❤️❤️❤️❤️,0,0,0,,
deby_prnmsr512,Bismillah prabowo gibran🤲,48,0,0,,
deby_prnmsr512,😍😍😍😍,0,0,0,,
deby_prnmsr512,All in prabowo gibran😍😍😍😍,40,0,0,,
depe_sr,Ok gas oke gas 2 😍🔥,12,0,0,,
sayayesushanyanabi,"PRABOWO PROGRAM TRILIUNAN GAGAL, ADA DI VIDEO SAYA CEK POSTINGAN, GIBRAN PLONGA PLONGO, APANYA YANG HARUS DI PILIH?",0,2,0,,
mangarya.aa_,@kafirmenujuislam km di sadarkan malah nyolot emang otak batu pendukung anis,1,0,1,sayayesushanyanabi,"PRABOWO PROGRAM TRILIUNAN GAGAL, ADA DI VIDEO SAYA CEK POSTINGAN, GIBRAN PLONGA PLONGO, APANYA YANG HARUS DI PILIH?"
xssrlwy,"@kafirmenujuislam dih nyampah aja, katanya cerdas tp typingan kosong",0,0,1,sayayesushanyanabi,"PRABOWO PROGRAM TRILIUNAN GAGAL, ADA DI VIDEO SAYA CEK POSTINGAN, GIBRAN PLONGA PLONGO, APANYA YANG HARUS DI PILIH?"
sayayesushanyanabi,"Sebutkan prestasi PRABOWO selain Urus keluarga GAGAL, urus PT TMI 1760 T GAGAL, urus food ESTATE GAGAL 108,8 T. Lalu sok sok an URUS INDONESIA? SALAM ANTI PLONGA PLONGO.",0,0,0,,
sayayesushanyanabi,"1. THE BEST MAN IN THE WORLD PAK ANIES BASWEDAN JADI PRESIDEN GUYS, PRESTASI MEMBANGUN JAKARTA SUKSES, MARI BERFIKIR WARAS DAN BERPIKIR KRITIS MEMILIH PEMIMPIN. SALAM ANTI PLONGA PLONGO.  2. URUS KELUARGA GAGAL,BELI PESAWAT JET BEKAS, KORUPSI PT TMI 1760 T, FOOD ESTATE 108,8 T GAGAL. BELOM JADI PRESIDEN PROGRAM PROGRAM UDAH PADA GAGAL.  3. GANJAR BOKEP MULU FAKTA, JATENG MASIH MISKIN FAKTA, KORUPSI EKTP FAKTA , WADAS GGA JELAS FAKTA. BODOH BODOH CEBONG. PDI GUDANG NYA KORUPSI JUGA FAKTA. APA YANG KALIAN BANGGAKAN.",0,0,0,,
a.pattyranie,🫡✌🏻🇮🇩,0,0,0,,
steverompas8,Ganas ni tole ini🔥 majuii,0,0,0,,
donny_sambeka,Tuama 🔥,0,0,0,,
marlokembuan,😍🔥😍,1,1,0,,
poluan_nikita,@marlokembuan 🩵✌️,0,0,1,marlokembuan,😍🔥😍
lemineral11_,❤️🔥👏,0,0,0,,
ekayani.yani.391,No 1 amin aj,3,2,0,,
kulohanifalazhar,@ekayani.yani.391 ngapain Nyampah disini😂,0,0,1,ekayani.yani.391,No 1 amin aj
xssrlwy,@ekayani.yani.391 jadi sales admin,0,0,1,ekayani.yani.391,No 1 amin aj
sy.amsul7934,#AminAjaDulu01,5,2,0,,
xssrlwy,@sy.amsul7934 jadi sales,0,0,1,sy.amsul7934,#AminAjaDulu01
atikahchairunnisaa,MERRY CHRISTMAS zkmoe nsliod csewt nsyogk ieydc💃🕺💃🕺❄️🎄🎁🎁🎁🎁🎅🎅🎅🎅,0,0,0,,
mikaeltamara,Spannnn bro🔥,0,0,0,,
dinar_candy,Gemoy team 🙌🙌🙌🙌,1242,11,0,,
angel.221w,@dinar_candy kamu juga gemoy ka,7,0,1,dinar_candy,Gemoy team 🙌🙌🙌🙌
jonianatha,@dinar_candy 🔥,5,0,1,dinar_candy,Gemoy team 🙌🙌🙌🙌
yn_veronica,@dinar_candy mee to,1,0,1,dinar_candy,Gemoy team 🙌🙌🙌🙌
mikhaylaazzahraqaireen,@dinar_candy kakak syg ku😍,2,0,1,dinar_candy,Gemoy team 🙌🙌🙌🙌
yangmantapmantapaja,@dinar_candy gemoy kek badut 😂,1,0,1,dinar_candy,Gemoy team 🙌🙌🙌🙌
rsky888_,"@dinar_candy ᴀᴘᴀ ʏᴀɴɢ ᴅɪ ʜᴀʀᴀᴘᴋᴀɴ ᴅᴀʀɪ ᴘᴀᴋ ᴘʀᴀʙᴏᴡᴏ ᴅᴀɴ ɢɪʙʀᴀɴ, ᴋᴀʀᴇɴᴀ ᴅɪᴀ ᴅᴀʀɪ ᴍɪʟɪᴛᴇʀ ᴛᴇʀᴜꜱ ᴅɪᴀ ᴜᴅᴀʜ ʜᴇʙᴀᴛ, ʟɪᴀᴛ ᴀᴊᴀ ᴅᴇʙᴀᴛ ᴋᴇᴛɪɢᴀ ꜱᴇᴍᴀʟᴀᴍ, ᴛᴀɴʏᴀ ᴘᴀᴋ ɢᴀɴᴊᴀʀ ᴛᴇɴᴛᴀɴɢ ᴍɪʟɪᴛᴇʀ ᴅᴀɴ ᴘᴇʀᴛᴀʜᴀɴᴀɴ, ᴍᴀʟᴀʜ ɢ-ᴘʟᴀʏ ɢɪᴛᴜ. ᴘᴀᴅᴀʜᴀʟ ᴘᴀᴋ ᴘʀᴀʙᴏᴡᴏ ᴍᴀꜱɪʜ ᴍᴇɴᴅᴜᴅᴜᴋɪ ᴊᴀʙᴀᴛᴀɴ ɪᴛᴜ, ᴄᴜᴍᴀɴ ʙɪꜱᴀ ᴇᴍᴏꜱɪᴀɴ....ᴀᴘᴀʟᴀɢɪ ᴘᴀᴋ ɢɪʙʀᴀɴ,ʏɢ ᴅɪ ᴛᴀɴʏᴀ ᴘᴀᴋ ᴍᴀʜꜰᴜᴅ.. ʏɢ ᴅɪ ᴛᴀɴʏᴀ ᴀ ᴍᴀʟᴀʜ ᴊᴀᴡᴀʙ ʏᴀ ᴄ ᴅᴀɴ ᴅ. ɪɴɪ ʏɢ ᴘᴇɴᴅᴜᴋᴜɴɢ ɴᴏ.2 ᴛᴀᴍᴀᴛ ꜱᴇᴋᴏʟᴀʜ ɢᴀᴋ ꜱɪʜʜ, ᴊᴜᴊᴜʀ ꜱᴀʏᴀ ɢᴀᴋ ᴘᴇɴᴅᴜᴋᴜɴɢ 01 ᴀᴛᴀᴜ 03.. ᴛᴀᴘɪ ᴋɪᴛᴀ ʟɪᴀᴛ ᴘᴀᴋᴀɪ ᴀᴋᴀʟ ᴅᴀɴ ʟᴏɢɪᴋᴀ ᴀᴊᴀ 😊 [ ᴘᴇɴᴅᴜᴋᴜɴɢ ᴘᴇᴍɪʟᴜ ᴅᴀᴍᴀɪ 2024]",0,0,1,dinar_candy,Gemoy team 🙌🙌🙌🙌
edwinbagas_28,@dinar_candy ✌️,0,0,1,dinar_candy,Gemoy team 🙌🙌🙌🙌
its_yunaaa23,@jonianatha 🔥,0,0,1,dinar_candy,Gemoy team 🙌🙌🙌🙌
vediepay_,@dinar_candy wokeh,0,0,1,dinar_candy,Gemoy team 🙌🙌🙌🙌
handihands,@dinar_candy 😂mendadak gua follow Dinar candy wkwkwk,0,0,1,dinar_candy,Gemoy team 🙌🙌🙌🙌
zusttopena,@dinar_candy siap jdkan 01 presiden dan wakil presiden,0,0,1,dinar_candy,Gemoy team 🙌🙌🙌🙌
agengsutiayuwulanningrum,😍😍,0,0,0,,
04angga,Am1N ☝,1,1,0,,
xssrlwy,@04angga JADI SALES GPU,0,0,1,04angga,Am1N ☝
janderjacob,Torang GAMA.....maju banteng🤟🏼🤟🏼🤟🏼,0,0,0,,
anggriawanfer,Woow mantappp🔥🔥❤️😍,11,0,0,,
win3rz,Torang gasss,8,0,0,,
vickymci7,@fero_walandouw Mantapss 🔥🔥 Terbaik Pak Prabowo 👍😇🙏✌️,33,0,0,,
chenglung25.new,❤️❤️❤️,0,0,0,,
andika_prasetia,Jendral Prabowo 🔥🔥🔥🔥,55,0,0,,
st_efany8178,Prabowo gibran❤️,17,0,0,,
davina_lolita,😍🔥,4,0,0,,
huda_stell01,All in,1,0,0,,
nur_indah_meilisa26,Ka ke banten sini ka,0,0,0,,
aniezaniz2,✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️,28,0,0,,
murni.yasmin8,Kok ganteng banget sih @fero_walandouw 🙂,0,0,0,,
iraaaah_16,ada bang Fero sy lebih suka panggil Oky di tajwid cinta sehat terus untuk Fero dan pak Prabowo 🥰🥰,9,0,0,,
arya_sampoerna,Badokan tok kurang gagasan,53,57,0,,
imelnra,"@arya_sam_poer_na gagasan tok gaonok aksine, nggedabrusss. Wareg ta mangan gagasan?🤣",344,0,1,arya_sampoerna,Badokan tok kurang gagasan
umamilidya,@arya_sam_poer_na janji2 tok nyatane ndopok😂😂,72,0,1,arya_sampoerna,Badokan tok kurang gagasan
m.sofyan_s.ml,"@arya_sam_poer_na banyak gagasan,banyak teori bisanya cuman gelapin uang rakyat itu yng di dukung,memang zaman udh kebalik ya skarang😂",46,0,1,arya_sampoerna,Badokan tok kurang gagasan
sabryan_macca,@arya_sam_poer_na buzzer,20,0,1,arya_sampoerna,Badokan tok kurang gagasan
andiii__09,@arya_sam_poer_na mandan melek kang Kya sing dipimpin pujaanmu apik 😂,8,0,1,arya_sampoerna,Badokan tok kurang gagasan
ghofir04,@arya_sam_poer_na gagasannya internet gratis buat mbokep 😂😂😂,18,0,1,arya_sampoerna,Badokan tok kurang gagasan
dimasfernandez46,@arya_sam_poer_na kakehan Munggah gunung modarr Lo Tibo 😂,11,0,1,arya_sampoerna,Badokan tok kurang gagasan
pradiskaf,@arya_sam_poer_na modelan seneng dijanjeni tok menus ki 😂😂,10,0,1,arya_sampoerna,Badokan tok kurang gagasan
renalhimzu,@arya_sam_poer_na badoken gagasan blok,8,0,1,arya_sampoerna,Badokan tok kurang gagasan
ayu_purwanto,"@arya_sam_poer_na  dari pada keakeen nggedabrusss ,😂😂",13,0,1,arya_sampoerna,Badokan tok kurang gagasan
mlnskhk_,@arya_sam_poer_na janji² tok kurang kerjaan,4,0,1,arya_sampoerna,Badokan tok kurang gagasan
oca4744,@arya_sam_poer_na komen tok kurang wawasan,4,0,1,arya_sampoerna,Badokan tok kurang gagasan
rurennn,@arya_sam_poer_na gagasan tok kerja nol wkwk,4,0,1,arya_sampoerna,Badokan tok kurang gagasan
herisa984,@arya_sam_poer_na nggedabrus tok sampe keluwen,4,0,1,arya_sampoerna,Badokan tok kurang gagasan
itmebayu,@arya_sam_poer_na badokane sehat og lek,0,0,1,arya_sampoerna,Badokan tok kurang gagasan
vearl18,@arya_sam_poer_na dr pd bacot doang tp ngibul?,5,0,1,arya_sampoerna,Badokan tok kurang gagasan
khns_hmira,@arya_sam_poer_na gagasan tok kurang mbadok yo ngloso bos😂,3,0,1,arya_sampoerna,Badokan tok kurang gagasan
