username,comment,total_like,total_reply,is_reply,reply_to,parent_comment
riboy_77,@_ciiputriiiiiii  program apa?,0,0,1,riboy_77,#asalbukanprabowo
_ciiputriiiiiii,@riboy_77 seperti pembuatan jalan tol,0,0,1,riboy_77,#asalbukanprabowo
riboy_77,@_ciiputriiiiiii anis juga kalii,0,0,1,riboy_77,#asalbukanprabowo
_ciiputriiiiiii,@riboy_77 Anis aja di pecat sama Jokowi karna kerjanya ngak becus 😂😂,0,0,1,riboy_77,#asalbukanprabowo
riboy_77,"@_ciiputriiiiiii  yaallah kakk, anis dipecat karena gak mau diajak korupsi",0,0,1,riboy_77,#asalbukanprabowo
badvillain17,@riboy_77 asal bukan LO,0,0,1,riboy_77,#asalbukanprabowo
abdulayys,@riboy_77 angin tidak punya KTP🙂,0,0,1,riboy_77,#asalbukanprabowo
audia_________,@riboy_77 #asalbukan01,0,0,1,riboy_77,#asalbukanprabowo
sykooaee,@riboy_77 #asalkanbukananies #asalkanbukanganjar,0,0,1,riboy_77,#asalbukanprabowo
riboy_77,@zara_lavincyes  yang kalah,0,0,1,riboy_77,#asalbukanprabowo
_feralde,@riboy_77 janji manis doang semua bisa blok goblok,0,0,1,riboy_77,#asalbukanprabowo
riboy_77,@_feralde  buta ya mata lu,0,0,1,riboy_77,#asalbukanprabowo
_feralde,@riboy_77 buta apa lu?,0,0,1,riboy_77,#asalbukanprabowo
redberry112,@rahayuselpia baru main sosmed cil,0,0,1,riboy_77,#asalbukanprabowo
redberry112,"@riboy_77 sekarang aja pajak naik melambung,mereka mana paham.",0,0,1,riboy_77,#asalbukanprabowo
nblsll,@riboy_77 pilihan orang beda-beda kali lo milih anis silahkan tetap Prabowo saya mah,0,0,1,riboy_77,#asalbukanprabowo
alyakbaaar_,Indonesia butuh jogetan bukan yg lain,0,0,0,,
ameliaaputrii321,LAMPUNG Love Prabowo Gibran ❣️❣️❣️❣️🤘🤘,0,0,0,,
ad1r4a,Prabowo 🔥🔥🔥,0,0,0,,
skillisdead,Trend pembodohan minimal punya gagasan,0,0,0,,
teuku_rajarizqullah,Siapa yang udah muak dengan kata kata gemoy🖐🏿,0,0,0,,
mmhricoandrafli,❤️❤️❤️ ✌,0,0,0,,
dinnnandini,Asikkkkk nambah personil...❤️✌️,0,0,0,,
adipajiji_,Ajakin debat plonga plongo,0,0,0,,
nurul_bullet,❤️🙌👏,0,0,0,,
rahmad.hidayatullah.16,Sdm menengah ke bawah ayo gemoy omon omon😍😍😍😍,0,0,0,,
siti01_aisyah,Hidup pak Prabowo!!!kami dukung sampai titik darah penghabisan!😍,0,0,0,,
atehtanah_,"Giliran kampanye aja bilangnya kita semua bersaudara,ehh nanti udah hilang waktu kampanye bilang “lu siapa” hahahahah eekkkk",0,0,0,,
lachibolalalalaaaaa,🔥🔥,0,0,0,,
ahmetaghazemir,Perasaan kebanyakan reel tentang probowo cuma goyang2 aja kwkwk ga ada yang mamparin data frestasinya apalagi gagasannya.... Oke gass oke gass ...Kita butuh pemimpin bukan goyangan yg kaga jelas🔥,0,0,0,,
dev_joham,✌🏻♥️,0,0,0,,
siapart10,01 tetap 🔥🔥,0,0,0,,
stellaariana.s,❤️❤️,0,0,0,,
dyanna.__,Al in Anis Baswedan ❤️❤️,0,0,0,,
byyhayyy,Suka bat dah gua,0,0,0,,
hafidsuhaemi,✌️✌🏻✌🏻 pilihanku,0,0,0,,
tanpa_nama000001,CERDASLAH MEMILIH PRESIDEN JANGAN ASAL IKUT IKUTAN KARNA KALIAN BUKAN LAGI ANAK KECIL YANG GAMPANG DIBODOH BODOHI SALAM AKAL SEHAT.,0,0,0,,
dhlyanti,Salam Gemoy ✌✌✌❤️❤️❤️2⃣,0,0,0,,
musmaulana60,Anies menang 1 putaran❤️,0,0,0,,
musmaulana60,Anies ... ❤️❤️❤️❤️,0,0,0,,
septavita,Prabowo presiden RI 2024🔥🙌❤️,0,0,0,,
ratna.yuliyanti_,"Prabowo ..., Presiden. RI ,1 🔥🔥🔥😇✌✌✌✌✌✌✌❤❤",0,0,0,,
ardidiana7,"Kami butuh pemimpin yang memberikan kecerdasan,bukan sekedar joget joget tanpa gagasan",2,0,0,,
uwaisal.qoroni.3386,Badut?,126,12,0,,
fandy_dyx,@uwaisal.qoroni.3386 bukan badut tapi budak,1,0,1,uwaisal.qoroni.3386,Badut?
agthfeey,@uwaisal.qoroni.3386 si paling Islam cuih,0,0,1,uwaisal.qoroni.3386,Badut?
uwaisal.qoroni.3386,"Lah malah bawa"" agama,,, blok""🗿🗿",2,0,1,uwaisal.qoroni.3386,Badut?
lbtzz_1,"Dih bawa2 agama, dikira bnr lu begitu? #miriss",0,0,1,uwaisal.qoroni.3386,Badut?
agthfeey,"@lbtzz_1 gausah so suci, noh diatas pantes kah ngatain badut?;",0,0,1,uwaisal.qoroni.3386,Badut?
agthfeey,@lbtzz_1 DIKIRA BENER YG GITU TOLOL,0,0,1,uwaisal.qoroni.3386,Badut?
uwaisal.qoroni.3386,Badut kan suka menghibur orang🗿,1,0,1,uwaisal.qoroni.3386,Badut?
carryon_vx,Dari pada sok kafir😂,0,0,1,uwaisal.qoroni.3386,Badut?
uty_82,"Wooii bawa,bawaa agama..rasis lu",0,0,1,uwaisal.qoroni.3386,Badut?
nurcahaya2197,Ini yg di kata kan Mahfud itu kah ank yg GK punya akhlak 🤪,0,0,1,uwaisal.qoroni.3386,Badut?
uwaisal.qoroni.3386,@chyaput_01 iye kek lu jga🤡🤌,0,0,1,uwaisal.qoroni.3386,Badut?
flower.dinn_4,sirik mulu hidup lu😂,0,0,1,uwaisal.qoroni.3386,Badut?
alamo_saja,Joget mulu disaat rakyat susah....,13,0,0,,
hallo_ali24,klo ktemu pemimpin negara goyang aja jngan bahas apa apa 😂... indonesia makin kesini makin kesana....,0,0,0,,
yeitjeyoula,✌✌❤️❤️,0,0,0,,
snowball0789,"Oke gas 10/10, Ide gagasan -10/10, Goyang gemoy 100/10, undang² di rombak demi calon 1000000/10",0,0,0,,
mhadtea,AMIN PRESIDEN 2024 🔥🔥🔥🔥 --->>>,58,0,0,,
putrisari260112,Idolaku ternyata satu pilihan denganku 😍 salam ✌ jari,0,0,0,,
sagita_wina,Prabowo,0,0,0,,
_aldialzidan_,All in prabowo Gibran :>>>,0,0,0,,
aura_1111sinaga,Wkwkwkwk...kumpulan kelompok yg memikirkan kepentingan sendiri dr pada masyarakat..🤟🤟,0,0,0,,
rezamuhammadalimahfudz,Semakin yakin❤ Insha Allah Makin Mantap Tetap Pilih 02. Letjend. TNI (Purn.) Prabowo Subianto For Presiden RI. Atas izin Allah Insha Allah Mantap Satu putaran. Salam sehat dan panjang umur untuk saudara ku semuanya saja aamiin.,10,4,0,,
ipinkuproy6,@rezaalimahfudz harus nya dateng donk dialog ma tim kesehatan ahahaa,4,0,1,rezamuhammadalimahfudz,Semakin yakin❤ Insha Allah Makin Mantap Tetap Pilih 02. Letjend. TNI (Purn.) Prabowo Subianto For Presiden RI. Atas izin Allah Insha Allah Mantap Satu putaran. Salam sehat dan panjang umur untuk saudara ku semuanya saja aamiin.
zuraidahevy,@rezaalimahfudz hehehe... Mantab apanya. Mantab jogetnya 😂 1,0,0,1,rezamuhammadalimahfudz,Semakin yakin❤ Insha Allah Makin Mantap Tetap Pilih 02. Letjend. TNI (Purn.) Prabowo Subianto For Presiden RI. Atas izin Allah Insha Allah Mantap Satu putaran. Salam sehat dan panjang umur untuk saudara ku semuanya saja aamiin.
fandy_dyx,"@rezaalimahfudz sorry yee, presiden ku itu cerdas bukan gemoy yg gak punya gagasan🔥",0,0,1,rezamuhammadalimahfudz,Semakin yakin❤ Insha Allah Makin Mantap Tetap Pilih 02. Letjend. TNI (Purn.) Prabowo Subianto For Presiden RI. Atas izin Allah Insha Allah Mantap Satu putaran. Salam sehat dan panjang umur untuk saudara ku semuanya saja aamiin.
lopes.iman,@rezaalimahfudz preeet,0,0,1,rezamuhammadalimahfudz,Semakin yakin❤ Insha Allah Makin Mantap Tetap Pilih 02. Letjend. TNI (Purn.) Prabowo Subianto For Presiden RI. Atas izin Allah Insha Allah Mantap Satu putaran. Salam sehat dan panjang umur untuk saudara ku semuanya saja aamiin.
tisasalsabilaa,ASAL BUKAN PRABOWO,3,0,0,,
selametriyadi2345678,Bpk prabowo ❤️❤️❤️❤️,0,0,0,,
anggisett,AMIN 2024,0,0,0,,
anggraenaputtri,02❤️❤️,0,0,0,,
ety.moet,Prabowo 🔥,0,0,0,,
achmad_samroni,Emang kalo gak punya gagasan mending di jogetin aja.,0,0,0,,
nanang_saepudin_herlamb,✌️❤️,0,0,0,,
lindabadarudin97,Anis presiden ❤️,128,3,0,,
pakprabowonow,@lindabadarudin97 bokep,0,0,1,lindabadarudin97,Anis presiden ❤️
putra_wbsno20,@tandifebr cek kinerja Anis di @kkm.id,0,0,1,lindabadarudin97,Anis presiden ❤️
diastutilevi,Insya Allah pak Anies presiden RI 2024,231,2,0,,
fandy_dyx,@diastutilevi aamin,1,0,1,diastutilevi,Insya Allah pak Anies presiden RI 2024
ciwciww_yy,@diastutilevi bukan lapak anies,0,0,1,diastutilevi,Insya Allah pak Anies presiden RI 2024
firaaa.nmf,Ganteng banget si😍,0,0,0,,
adi_iqbaal,Amin aja dulu❤️😎☝️,52,0,0,,
srirahayuauliajasmin,Pendukung gemoy  persib orang  sangek😂😂😂😂😂,0,0,0,,
ifariz9,Disini Fans berat pak prabowo. ..ingin mempunyai kaosnya..😢,0,0,0,,
mikayla_riyanda,😍😍😍,0,0,0,,
riky_bean,Anak muda cirebon siap all in jendral pak prabowo ✌️🔥,0,0,0,,
mldnn.dnd,ALL IN PRABOWO GIBRAN MENUJU INDONESIA EMAS,0,0,0,,
jibrisaoza,Salam ✌️ Prabowo Gibran Karawang,0,0,0,,
yulieta_birru,Lampung All in Prabowo Gibran😍😍,0,0,0,,
carmiatiucup,Ikut barisan prabowo-gibran ✌️,0,0,0,,
kizuna347,All in prabowk,0,0,0,,
______rika1234,Orang waras pilih pak Prabowo ✌️✌️✌️✌️,0,0,0,,
safiraira588,Prabowo menang satu putaran 😍,0,0,0,,
kokom_274,02 gaspol,0,0,0,,
xnunar,Ga jls,3,0,0,,
yayahmuari,Warna bajunya bikin bahagia,0,0,0,,
abdillah.jhon,Baru kali ini pilpres seru senang bahagia gak tegang 02 Prabowo Gibran emang josss membawa aura positif buat Rakyat🔥,2,0,0,,
didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️,340,27,0,,
mass.ekaa,@ninofebrian0705 lo doang Jawa Timur yg 02 😂,32,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
rdwn.sym,@ninofebrian0705 Biduan aja lebih mending dibanding liat topeng monyet badut goyang gk jelas😂,15,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
arifin_pjk,@ninofebrian0705 lah gue Jatim tetep Anies 🔥,26,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
bisma_asterick,@ninofebrian0705 aku enggak wkwkw,14,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
dicky_apex,@zainul_pjk cakep banget nih komen,5,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
littlestar_aya,@ninofebrian0705 aku jawatimur tapi ogah pilih 02,12,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
rizki_elsyiam,@ninofebrian0705 aku Jawa AMIN,11,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
abdullatif.an,@ninofebrian0705 buat SDM rendah,5,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
khadijah_hijabs,@ninofebrian0705 sy jatim pilih 01,8,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
mellamonabila,"@ninofebrian0705 ngga tuh, aku jatim sekeluarga pak @aniesbaswedan",2,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
tari_araaya,@ninofebrian0705 aku jatim sekeluarga pilih 01 sorry yee sorry yee 😂,3,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
lauren20.08,@ninofebrian0705 JATIM 02❤️❤️,0,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
bent_kimci,@ninofebrian0705 kere kere😂😂😂,1,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
nisrina.huwaidaa_,@ninofebrian0705 bawak2 Jawa timur.....luu aja kalii,2,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
bond1212247,@ninofebrian0705 jgn bawa2 jawa timur kau goblok😂😂 gua ga tuh 100% ANIES BASWEDAN,0,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
fandy_dyx,@ninofebrian0705 otak udang,0,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
lopes.iman,@ninofebrian0705 Jawa timur yg mana ou,0,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
wardana.alesandro,@ninofebrian0705 hahaha Jawa Timur timur 😂😂😂😂😂,0,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
kapten_ina_cantik,@ninofebrian0705 ah ga mau ga punya gagasan sy pilih amin aja yg punya rekam jejaknya nyata amin aja dulu,1,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
debbitrirahayu,@ninofebrian0705 surabaya AMIN😍,0,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
fierdaanata,@ninofebrian0705 Lo aj kali,0,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
mazerorz,"@ninofebrian0705  nanti apa apa mahal nangis.. Sambat, nyalain pemerintah, wongyg milih anda sendiri",0,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
bukan_pendukung_02,@ninofebrian0705 lo doang sma kluargmu kmren di srbya kota pling besar ko sepi 😂😂😂 msihkah all in😂,0,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
melfins_sa,"@ninofebrian0705 elu aja, gue mah mau mengAMINkan indonesia😂☝🏻☝🏻",0,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
joandaffa1,"@ninofebrian0705 apa pun pertanyaan ,pendukung prabowo jawabannya ALL IN😂😂😂",0,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
dyah_kusuma4,@ninofebrian0705 siap gass✌️,0,0,1,didik___harmoko,JAWA TIMUR ALL IN PRABOWO  GIBRAN❤️❤️❤️❤️❤️
encupcuplis,Ya jogetin ajahhhh slm 2 jari,0,0,0,,
lompoliuwr,mantap vero walandouw kita org minahasa mmng harus pilih bpk prabowo gibran dukung sampai 1 putaran saja Amin😇😇😇,0,0,0,,
suryanisunawi,Iyo to iyo to,0,0,0,,
fitrii.wally,Kalau cuman pintar bacot mendingan diam dahh😂.. yg pintar ngomong belum tentu pintar krja ya mbak😂.. pintar itu banyak macam mbak. Salah satunya juga pintar janji manis dan pintar bohong.. masi banyak definisi pintar😂 All ini 02❤️❤️,0,0,0,,
meyraamey_,Prabowo❤️❤️🔥,0,0,0,,
lomah_happynoah,Homaa musik @fero_walandouw,1,0,0,,
agstnptr_r,senam sehatttt,0,0,0,,
rans_fcriau,🔥🔥😎,0,0,0,,
bassam_mee,Prabowo yess 😍,75,0,0,,
azriiel_2925,Gass 02 🔥🔥,0,0,0,,
dina_mkoapa,uhuuyyyy🙌🔥,0,0,0,,
raflin_makal,Torang kawal sampe lantik ✌🏻🔥🔥,21,3,0,,
rdwn.sym,"@raflin_makal kawal smpe stroke lagi, mending lo doain moga2 sehat liat Pak Anies majukan Indonesia",5,0,1,raflin_makal,Torang kawal sampe lantik ✌🏻🔥🔥
raflin_makal,Lah ngapain nyinyirin capres lain sih anjeng. Kalo merasa lu bakalan menang yah gak perlu masuk postingan capres lain buat nyinyir dong 🤣,0,0,1,raflin_makal,Torang kawal sampe lantik ✌🏻🔥🔥
lembagaim,Setuju,2,0,1,raflin_makal,Torang kawal sampe lantik ✌🏻🔥🔥
amin_x_gung,Mata duwitan,0,0,0,,
apakorsquad,Mudahan Prabowo mang bang,2,2,0,,
fandy_dyx,"@apakorsquad menanggung kekalahan, aaminn❤️",0,0,1,apakorsquad,Mudahan Prabowo mang bang
lopes.iman,@apakorsquad preti,0,0,1,apakorsquad,Mudahan Prabowo mang bang
ladybyunn,2❤️❤️,0,0,0,,
sjenyrundengan,PRAGIB 🔥🔥🔥,44,1,0,,
lopes.iman,@sjenyrundengan preeet,0,0,1,sjenyrundengan,PRAGIB 🔥🔥🔥
a_suhanto,Amin aja,5,0,0,,
meisy704,✌🏾,2,0,0,,
feradiaphenia,❤️❤️❤️,0,0,0,,
its_______raannnn,✌️✌️✌️✌️,2,1,0,,
fandy_dyx,"@oktaviany306 tangan kau lapet, all in anis🔥",0,0,1,its_______raannnn,✌️✌️✌️✌️
yanie_subkhi,"Gak ngaruh artis banyak yg ke 02 ,tetap bismillah pak Anis president Aamiin",2,0,0,,
fi_triani5055,✌️✌️😺😺✌️✌️🤲🤲😚👃👍💪🇦🇹👌,1,0,0,,
rosalikatrin,#allinprabowogibran#torangdengprabowo ✌️✌️🤩🔥,3,0,0,,
melamaringka_mdc,Im So Happy 😍😍😍😍 meledak 🔥🔥🔥 ✌ @fero_walandouw 👏 semoga bisa se panggung lagi ❤🤗,3,0,0,,
rickyalfarizzy__,All in Prabowo-Gibran✌🏻🤩🤩,599,3,0,,
fandy_dyx,"@rickyalfarizzy__ all in siapa aja, asalkan jangan prabowo , takbirrr",2,0,1,rickyalfarizzy__,All in Prabowo-Gibran✌🏻🤩🤩
lopes.iman,@rickyalfarizzy__ preeet,0,0,1,rickyalfarizzy__,All in Prabowo-Gibran✌🏻🤩🤩
seya._hyl,@rickyalfarizzy__ taunya all in all in doang yah? 😂,0,0,1,rickyalfarizzy__,All in Prabowo-Gibran✌🏻🤩🤩
ummu.andra8,✌✌✌✌🔥🔥🔥🔥🔥,1,0,0,,
rizkaelvira_,✌✌,1,0,0,,
purwadispdpurwadi,❤️02,0,0,0,,
rimas.mas.5648,02 💘💘💘💘,0,0,0,,
yanteraka,🤟🤟🤟🤟,0,0,0,,
baihaqikhaizan93,Aku bersamamu pak anis 👏,5,0,0,,
shmllll20,All in prabowo ✌️❤️❤️❤️,15,2,0,,
fandy_dyx,@symh.shmll otak udang,0,0,1,shmllll20,All in prabowo ✌️❤️❤️❤️
lopes.iman,@symh.shmll preet,0,0,1,shmllll20,All in prabowo ✌️❤️❤️❤️
mr_dedy_,Memang terbaik 🔥✌🏻,5,2,0,,
lopes.iman,Preeeet,0,0,1,mr_dedy_,Memang terbaik 🔥✌🏻
mr_dedy_,@lopes.iman hush.. Hush 😂😂,0,0,1,mr_dedy_,Memang terbaik 🔥✌🏻
umek_azz.16,Ga pendukungnya ga komandannya emang cakep semua 🤣♥️,5,0,0,,
macalawera19,No 2 ✌️✌️✌️,1,0,0,,
cindyynajoan,torang deng prabowo,1,0,0,,
ismailmajid_,Unfollow dah,0,0,0,,
darmayanti1037,✌️,1,0,0,,
den.moz.33,Gemoyyyy❤️❤️❤️,0,0,0,,
keylla7721,Salam ✌️🫰❤️❤️,0,0,0,,
pangsitayam_karyawangi,ᴹᵉⁿᵈⁱⁿᵍ ʲᵃʲᵃⁿ ʷᵒⁿᵗᵒⁿ ᵃʲᵃ ᵈᵉʰ. ᴾᵘˢⁱⁿᵍ ᵈᵉᵇᵃᵗ ᶜᵃᵖʳᵉˢ.,0,0,0,,
lastrisu651,✌️✌️✌️✌️🔥,1,0,0,,
ah1ma2d_,Apa.nama DJ nya di capcut,0,0,0,,
rantiramadiantii,Sarimi isi ✌🏻,1,0,0,,
rantiramadiantii,✌🏻✌🏻✌🏻✌🏻✌🏻,1,0,0,,
arista_mayaa,02 ✌️,2,0,0,,
ekayani.yani.391,Sorry ya rakyat pada cerdas masak jualan goyang gemuk-gemboy orang rakyat itu butuh makan butuh bahan pokok yang murah nggak butuh yang goyang-goyang butuh itu gagasan punya moral punya etika cukup nomor satu Amin 2024,4,0,0,,
ine_depaul,❤️❤️❤️❤️,0,0,0,,
evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂,228,21,0,,
exyzxlass,@evanalikendal emang boleh sefakta itu?😂,5,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
riskauni_,@evanalikendal mkmkmkmkmk😂,3,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
nita_kawakib,@_piy0o iyaa bener😂,1,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
ndayyy_y,"debat mulu, kasih janji mulu, ga ada buktinya buat apa? mending gausah banyak ngomong tapi tiba' terbukti hehe",15,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
_ciiputriiiiiii,"Alah emak""buzzer anis😂",9,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
syahetzsch_,Hahahahahhahahahahahahah,0,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
bangemss.advertising,Pake lagu dawai lagi 😂,0,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
gaarainnova,Jangan di ulti mbak😂,1,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
pipaupapiu,"Diem bu, ibu g diajk",0,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
hamidahnst.29,Gimna gak nangis di bully sama orng yg ga tau diri contohnya anis,0,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
putr4rmdhni,Muka kek puan😂,0,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
ade.samun,😂hahhahahaha😢,0,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
azkiaelinazakirah,"Ibu""julidnihhh",0,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
yunihermann,Menyala kakak...jual tangisan biar orang simpati..padahal habis itu ngatain orang goblok..,0,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
bsirunn,Saya kira saya setuju dengan pendapat mas Anis dan mas Ganjar,0,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
flower.dinn_4,gosip aja sana bu sma tetangga😂,0,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
ikaarorrr,yang penting ga dibaptis wkaowkw kocak,0,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
febnrhmaw__,Bukannya pilihan situ giliran didebatin jawaban tidak masuk akal😂,0,0,1,evanalikendal,goyang melulu giliran debat nangis....😂😂😂😂
nza_548,Aduhh tolong gemes banget ciiiii 😍,0,0,0,,
surkiahsyahid123,Amin,2,0,0,,
surkiahsyahid123,"Modal goyang doang rusak.negara, semoga calon ini ga akan pernah terpilih.",0,0,0,,
londahjulitha,Ityyyyyuuu karu dia✌️✌️✌️✌️,2,0,0,,
cewe.banten.37,😍,0,0,0,,
annetteldewi,🔥🔥🔥,4,0,0,,
wulananggraeni103,Gaasskkeeunnnn ✌️,1,0,0,,
susiroger,prabowo ❤️❤️ 2 .,6,0,0,,
amranggurs,"Prabowo & Gibran, sukses selalu..😍",2,0,0,,
yuliaagus834,Duh babang makin sehati kita ya kan hahahahha,1,0,0,,
f.indrianyyy,02 HADIRR!!!!!!🙌🔥,2,0,0,,
ayuusantrii,Mancapppp🔥🔥🔥❤️❤️❤️,1,0,0,,
sari_agustanti,✌️✌️✌️✌️✌️,1,0,0,,
nyt_smbw,✌️,1,0,0,,
nova_andrea1606,"Ok gas oke gas , Prabowo Gibran Torang gass ✌️",2,0,0,,
mandalino999,✌🏻✌🏻✌🏻🤍🤍🤍,1,0,0,,
amelwulur,❤️,0,0,0,,
krisjulius.13,✌✌✌✌✌,1,0,0,,
liasherlisyifabella,Keren fero_walandouw👏👏👏😍,2,0,0,,
noviaveiro,Oke gas oke gasss ✌ wes wayah e,1,0,0,,
iputstiftmh,❤️🔥,1,0,0,,
oppangalila20,Prabowo Gibran 🇮🇩 RI 1 ✌️ 1 putaran Amin.,2,0,0,,
dsriana_sari,❤️❤️❤️❤️,0,0,0,,
aniezaniz2,✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️,2,0,0,,
papykeai,😍😍😍✌️✌️✌️✌️✌️,2,0,0,,
atikahchairunnisaa,Jmlop datgc ksimp eusat inlqwe kmpsilo💃🕺🎤🥁🎧🎸🎷🎹,0,0,0,,
don_caberes,Torang deng @prabowo @gibran_rakabuming . #1PUTARAN JO. SALAM ✌️,4,0,0,,
asrimadiun,Taiwan 02,3,0,0,,
ilham_maruf03,Torang deng Gemoy✌🏻 All in prabowo. No debatt🔥❤️‍🔥✌🏻,11,0,0,,
mamaeyuti,😍😍✌️✌️,1,0,0,,
dewi.aminah185,Gaskeun✌️✌️✌️,2,0,0,,
marysilvita,🔥🔥🔥,1,0,0,,
lorensiaemma,All in Prabowo Gibran ❤️‍🔥,2,0,0,,
__selania__,🔥✌,1,0,0,,
mamankvr_,Yg penting joget aja dulu masalah gagasan hanya gibran dan usman yg tau,0,0,0,,
sayayesushanyanabi,THE BEST MAN IN THE WORLD PAK ANIES BASWEDAN JADI PRESIDEN GUYS INDONESIA AMAN DAH.,0,0,0,,
sayayesushanyanabi,"PRABOWO PROGRAM TRILIUNAN GAGAL, ADA DI VIDEO SAYA CEK POSTINGAN, GIBRAN PLONGA PLONGO, APANYA YANG HARUS DI PILIH?",0,0,0,,
sayayesushanyanabi,"Sebutkan prestasi PRABOWO selain Urus keluarga GAGAL, urus PT TMI 1760 T GAGAL, urus food ESTATE GAGAL 108,8 T. Lalu sok sok an URUS INDONESIA? SALAM ANTI PLONGA PLONGO.",0,0,0,,
sayayesushanyanabi,"PRABOWO GGA BISA BACA ALQUR'AN, CERE SAMA ISTRI NYE,NAIKIN PAJAK, JOGET TOPENG MONYET, GGA BISA SHOLAT. APA YANG KALIAN BANGGAKAN?",5,1,0,,
fandy_dyx,"@kafirmenujuislam rata rata pemilih 02 itu orang nya buta map bg, dark sistem dan epik abadi",0,0,1,sayayesushanyanabi,"PRABOWO GGA BISA BACA ALQUR'AN, CERE SAMA ISTRI NYE,NAIKIN PAJAK, JOGET TOPENG MONYET, GGA BISA SHOLAT. APA YANG KALIAN BANGGAKAN?"
sayayesushanyanabi,KIRAIN YANG LEBIH DUNGU BODOH BEGO TOLOL PRABOWO? RUPANYA PARA PENDUKUNG O2 JAUH LEBIH DUNGU. HAHAHAHA HAHAHA. SALAM ANTI PLONGA PLONGO.,0,0,0,,
mitrass55,"Mau kalah maupun menang..
Tetap Prabowo di ❤️🌹✌️",4,1,0,,
